EmployeeID,Department,Position,Gender,Age,Education,ExperienceYears,City,ContractType,HireDate,Year,Salary,Bonus,PerformanceScore,SickLeave,VacationLeave,OvertimeHours,TrainingHours,MaritalStatus,PromotionLast5Years,JobLevel,Attrition
929,Marketing,Senior Engineer,Female,53,MBA,9,Pune,Contract,2023-12-31 15:39:26,2020,1445130,89770,3,7,22,22,43,Single,No,Junior,No
930,HR,Associate,Female,57,Bachelor,8,Hyderabad,Contract,2016-10-19 18:29:24,2022,971915,295512,2,3,29,5,46,Married,No,Senior,No
931,Finance,Analyst,Female,58,Master,10,Delhi,Contract,2015-01-02 07:57:44,2023,874065,205385,5,1,27,54,21,Married,No,Senior,No
932,Sales,Senior Engineer,Male,47,Master,15,Hyderabad,Permanent,2018-04-10 01:22:20,2021,1747698,68838,5,10,29,42,67,Single,No,Junior,Yes
933,HR,Executive,Male,43,Bachelor,9,Hyderabad,Permanent,2022-02-20 19:00:11,2022,340751,28734,3,4,26,35,50,Married,No,Senior,No
934,HR,Senior Engineer,Female,25,Master,16,Delhi,Contract,2020-08-18 17:33:38,2023,1549247,127187,5,0,6,45,24,Married,Yes,Mid,Yes
935,IT,Associate,Male,52,Master,18,Bangalore,Permanent,2015-07-13 05:28:55,2023,1457326,119329,5,12,12,20,74,Single,Yes,Senior,Yes
936,Marketing,Senior Engineer,Male,39,Bachelor,1,Pune,Contract,2022-11-21 20:33:03,2023,1422756,254633,3,7,14,21,12,Married,No,Junior,No
937,Sales,Manager,Female,59,Bachelor,1,Pune,Contract,2019-09-22 17:59:23,2021,1063274,140424,4,13,13,8,23,Married,No,Junior,No
938,Operations,Associate,Male,45,MBA,5,Mumbai,Permanent,2024-08-31 15:36:49,2021,504750,223997,2,7,28,33,36,Married,No,Manager,No
939,Operations,Director,Female,44,MBA,18,Mumbai,Contract,2016-10-19 04:02:54,2021,1382097,264042,4,2,22,58,23,Married,No,Manager,No
940,Finance,Executive,Male,43,Bachelor,7,Mumbai,Permanent,2020-04-19 13:40:11,2020,835852,231560,4,0,12,56,28,Married,No,Junior,Yes
941,Sales,Manager,Female,23,Diploma,2,Pune,Permanent,2019-11-19 13:12:24,2021,929443,245683,2,3,23,25,28,Single,No,Mid,No
942,Operations,Director,Male,52,Master,13,Bangalore,Contract,2023-10-02 10:03:43,2021,1288144,235547,4,8,7,0,60,Single,No,Manager,No
943,Finance,Senior Engineer,Male,32,MBA,15,Pune,Permanent,2023-05-19 10:38:14,2021,720515,263603,3,8,13,35,22,Single,No,Junior,Yes
944,Marketing,Associate,Female,49,Master,0,Pune,Contract,2017-09-04 16:43:01,2022,1339535,201374,2,14,17,43,16,Single,Yes,Manager,No
945,Finance,Executive,Male,53,PhD,20,Pune,Permanent,2015-06-08 21:23:15,2021,1789750,297768,1,0,13,4,45,Single,Yes,Manager,No
946,Operations,Manager,Male,26,Bachelor,2,Pune,Contract,2017-12-08 07:43:29,2020,487150,218343,4,10,29,40,52,Married,Yes,Junior,No
947,IT,Director,Female,59,Diploma,17,Bangalore,Contract,2018-02-02 02:43:17,2023,1755213,299566,5,14,24,21,68,Married,No,Senior,No
948,IT,Director,Male,31,PhD,8,Mumbai,Contract,2020-09-18 23:41:15,2022,1699467,190209,2,6,16,3,20,Single,No,Mid,No
949,IT,Executive,Female,45,PhD,5,Hyderabad,Permanent,2019-07-04 00:42:06,2019,1097634,92663,1,5,27,47,27,Single,Yes,Senior,No
950,Operations,Senior Engineer,Male,56,PhD,20,Mumbai,Contract,2023-08-17 01:15:02,2021,671551,121216,5,13,17,1,43,Single,No,Junior,No
951,IT,Executive,Male,44,Bachelor,0,Mumbai,Permanent,2016-06-01 22:10:13,2023,1438773,270600,1,6,12,15,37,Married,Yes,Junior,Yes
952,Sales,Director,Male,38,MBA,20,Hyderabad,Permanent,2020-08-14 17:21:05,2023,1391213,276492,4,6,19,15,28,Married,No,Mid,No
953,Marketing,Analyst,Male,22,Bachelor,9,Pune,Permanent,2022-07-23 09:00:07,2022,973726,30108,5,7,17,52,65,Married,No,Junior,Yes
954,Finance,Manager,Female,52,MBA,5,Bangalore,Permanent,2017-09-06 19:42:08,2019,1845040,224706,4,7,25,55,59,Married,No,Manager,No
955,Finance,Executive,Male,52,PhD,11,Bangalore,Permanent,2021-10-05 12:39:08,2024,1372852,56180,5,9,17,55,65,Married,No,Mid,No
956,Operations,Director,Female,55,PhD,3,Mumbai,Contract,2023-05-02 18:53:52,2020,455647,64400,2,13,21,21,44,Married,Yes,Senior,No
957,IT,Senior Engineer,Male,30,Diploma,12,Hyderabad,Permanent,2022-11-13 07:56:53,2024,1783193,197071,3,10,19,42,62,Single,No,Mid,Yes
958,IT,Director,Male,43,MBA,16,Delhi,Contract,2017-02-14 22:48:27,2023,603374,67951,3,1,29,0,76,Married,Yes,Senior,No
959,HR,Senior Engineer,Male,34,PhD,7,Pune,Contract,2024-04-18 03:09:42,2024,1299767,162195,1,11,26,14,78,Single,Yes,Junior,Yes
960,Marketing,Executive,Male,46,Master,19,Mumbai,Permanent,2018-10-12 13:32:12,2023,686230,179429,5,11,23,23,5,Single,Yes,Senior,No
961,Sales,Senior Engineer,Female,39,Diploma,2,Bangalore,Contract,2022-03-07 23:53:47,2024,1478102,184628,4,11,7,3,29,Married,No,Senior,No
962,Finance,Associate,Female,33,Bachelor,11,Hyderabad,Contract,2020-06-12 20:41:10,2023,1856299,50881,2,3,18,17,57,Married,No,Senior,No
963,HR,Associate,Female,38,Diploma,6,Hyderabad,Permanent,2020-09-09 23:08:31,2023,761833,118171,2,3,14,16,65,Married,No,Mid,Yes
964,HR,Associate,Female,36,Master,11,Mumbai,Contract,2023-07-05 11:51:51,2022,978381,273189,2,12,21,6,50,Married,No,Manager,No
965,Operations,Analyst,Male,36,MBA,1,Delhi,Permanent,2018-09-10 16:43:23,2019,1757449,237815,3,14,12,49,78,Married,Yes,Senior,No
966,Finance,Executive,Female,36,Bachelor,13,Bangalore,Permanent,2017-07-28 05:20:58,2023,1645779,290896,4,10,22,44,64,Married,No,Mid,No
967,Operations,Director,Female,34,Bachelor,4,Mumbai,Permanent,2023-07-18 01:01:59,2020,1350108,137339,2,9,16,51,55,Married,No,Mid,No
968,Sales,Director,Male,38,MBA,8,Delhi,Contract,2021-11-21 00:00:54,2020,819518,64864,2,11,21,51,77,Married,No,Manager,Yes
969,HR,Analyst,Male,53,Diploma,20,Hyderabad,Contract,2015-01-29 21:50:38,2021,1451242,200763,1,12,27,9,52,Single,No,Mid,No
970,HR,Senior Engineer,Male,30,PhD,10,Pune,Contract,2016-12-03 10:22:57,2023,1430127,92035,5,7,15,0,44,Single,Yes,Junior,No
971,Marketing,Analyst,Male,41,Diploma,4,Bangalore,Contract,2018-02-03 20:43:40,2023,468828,106675,5,13,13,1,11,Married,Yes,Junior,No
972,Sales,Senior Engineer,Female,47,Master,2,Bangalore,Permanent,2022-03-25 06:57:33,2023,1944744,244320,5,12,26,48,79,Single,No,Junior,No
973,HR,Senior Engineer,Female,48,PhD,16,Delhi,Permanent,2019-06-01 19:35:12,2024,406734,39673,1,12,28,21,23,Married,Yes,Manager,Yes
974,Sales,Manager,Male,42,Diploma,1,Mumbai,Contract,2015-09-18 21:05:42,2023,1200429,211026,3,2,28,31,19,Single,Yes,Mid,No
975,Finance,Director,Male,39,MBA,0,Hyderabad,Permanent,2017-09-24 12:31:40,2023,1030002,205770,1,11,29,28,74,Single,No,Junior,Yes
976,IT,Associate,Male,34,Master,6,Delhi,Contract,2017-06-11 08:05:20,2020,1251710,46520,2,12,27,34,65,Married,No,Senior,No
977,HR,Senior Engineer,Female,37,Master,13,Pune,Permanent,2017-06-13 20:27:17,2019,1138600,265195,4,14,29,16,60,Married,No,Mid,No
978,Marketing,Manager,Female,30,Master,4,Pune,Permanent,2020-07-20 11:39:53,2019,413123,297928,2,12,19,11,14,Married,No,Junior,No
979,Finance,Director,Male,33,PhD,18,Pune,Permanent,2023-09-30 11:07:05,2021,1030548,58079,2,11,13,23,50,Single,No,Mid,No
980,Sales,Associate,Male,59,Bachelor,10,Delhi,Permanent,2023-09-22 21:16:38,2020,1242054,64220,4,2,16,29,79,Single,Yes,Junior,Yes
981,Operations,Senior Engineer,Female,40,PhD,1,Hyderabad,Permanent,2019-10-12 20:23:31,2023,1748181,171563,5,12,15,43,61,Married,No,Senior,Yes
982,Finance,Senior Engineer,Male,28,Diploma,7,Bangalore,Contract,2023-10-17 16:22:19,2019,1436473,132878,1,1,21,29,39,Single,No,Mid,Yes
983,HR,Analyst,Male,56,Bachelor,8,Mumbai,Contract,2017-10-31 17:57:42,2022,928887,136583,3,0,10,19,76,Married,Yes,Junior,Yes
984,Sales,Analyst,Female,39,Diploma,2,Bangalore,Permanent,2022-05-20 15:11:41,2022,1629362,68720,2,7,12,41,7,Single,Yes,Junior,No
985,IT,Director,Male,37,Bachelor,1,Hyderabad,Contract,2017-07-11 11:32:03,2022,1717582,251876,2,13,14,6,70,Married,No,Senior,No
986,Finance,Associate,Female,25,PhD,6,Bangalore,Permanent,2015-04-24 06:54:01,2023,1597327,34718,3,8,29,41,57,Single,No,Senior,No
987,HR,Senior Engineer,Male,46,Master,4,Delhi,Permanent,2018-08-15 15:11:41,2023,1385085,177904,1,8,19,49,56,Married,Yes,Junior,No
988,Marketing,Director,Male,53,MBA,20,Pune,Permanent,2022-02-08 23:36:00,2021,1135669,248470,2,10,8,53,57,Married,No,Junior,No
989,Operations,Director,Female,34,Master,4,Hyderabad,Permanent,2021-04-01 08:30:34,2021,970774,108378,3,7,22,37,58,Married,No,Manager,No
990,Sales,Executive,Female,38,PhD,19,Hyderabad,Contract,2019-11-24 06:26:33,2021,1477209,28177,2,4,15,6,51,Single,No,Manager,No
991,Finance,Analyst,Male,58,Bachelor,12,Bangalore,Permanent,2024-12-02 22:21:37,2024,1166297,197187,5,0,13,59,7,Married,No,Mid,No
992,Finance,Associate,Female,27,Master,20,Delhi,Contract,2020-11-22 08:37:03,2022,1990045,257307,5,8,13,48,69,Single,No,Mid,No
993,IT,Senior Engineer,Male,40,PhD,19,Bangalore,Permanent,2023-09-05 12:47:35,2023,886347,131145,2,5,12,29,19,Married,No,Manager,No
994,IT,Director,Male,34,Diploma,5,Bangalore,Permanent,2019-01-26 20:59:39,2022,611294,225202,2,11,7,11,38,Married,No,Junior,No
995,Marketing,Senior Engineer,Female,47,MBA,19,Hyderabad,Contract,2019-08-14 14:12:25,2021,1174799,33418,5,14,25,48,54,Married,Yes,Senior,No
996,Operations,Executive,Male,35,Master,17,Bangalore,Permanent,2024-12-26 08:51:05,2023,1913955,185926,2,6,22,30,37,Single,Yes,Mid,No
997,Marketing,Associate,Male,52,Bachelor,1,Pune,Permanent,2019-04-08 23:48:25,2020,504196,108075,1,7,18,17,77,Single,No,Junior,Yes
998,HR,Director,Female,25,Diploma,5,Bangalore,Contract,2016-07-24 01:18:41,2019,300903,299677,1,12,7,45,7,Single,No,Senior,No
999,HR,Senior Engineer,Female,29,PhD,8,Pune,Contract,2021-02-28 08:11:00,2019,1589600,238930,4,4,21,42,6,Married,No,Senior,No
1000,Marketing,Analyst,Male,46,MBA,2,Hyderabad,Contract,2016-01-30 09:29:09,2021,1140667,144202,1,5,8,1,8,Single,No,Junior,No
1001,Operations,Executive,Female,34,Bachelor,0,Delhi,Permanent,2019-11-27 21:58:26,2022,489637,30273,2,11,25,52,20,Married,Yes,Junior,No
1002,Marketing,Associate,Female,53,PhD,0,Pune,Permanent,2021-02-08 12:26:15,2020,1141774,53519,2,12,22,32,58,Married,Yes,Mid,No
1003,Operations,Executive,Female,59,PhD,18,Delhi,Contract,2016-02-10 19:47:09,2023,1522371,175232,3,6,19,10,37,Married,No,Manager,No
1004,Operations,Analyst,Female,59,Master,4,Delhi,Contract,2019-05-18 21:30:16,2022,1384148,200060,1,6,23,33,13,Married,No,Junior,Yes
1005,Sales,Associate,Male,49,Master,12,Pune,Permanent,2023-07-28 07:48:52,2021,1447569,103460,5,1,26,15,61,Married,No,Manager,No
1006,Operations,Executive,Male,51,Bachelor,18,Hyderabad,Permanent,2019-08-27 22:11:08,2022,649207,268792,5,13,10,53,44,Single,No,Mid,No
1007,IT,Manager,Male,24,PhD,11,Mumbai,Contract,2021-01-05 04:55:29,2021,1255054,124471,4,10,19,34,56,Single,No,Manager,Yes
1008,Operations,Analyst,Female,49,Master,15,Delhi,Contract,2019-09-12 06:47:02,2024,1271537,124668,3,11,11,51,20,Married,Yes,Manager,No
1009,Operations,Analyst,Female,24,MBA,18,Delhi,Contract,2020-11-30 21:34:40,2019,722227,34629,5,13,16,32,12,Married,No,Senior,No
1010,Operations,Analyst,Female,55,MBA,2,Hyderabad,Contract,2023-03-20 05:05:45,2019,1844603,293417,4,0,20,20,64,Single,No,Mid,Yes
1011,HR,Manager,Female,37,PhD,11,Hyderabad,Permanent,2016-04-08 18:21:21,2022,921828,140484,1,7,13,19,40,Married,No,Junior,No
1012,IT,Manager,Female,43,Master,4,Bangalore,Permanent,2016-05-01 10:53:29,2020,353533,117275,3,4,24,7,7,Married,Yes,Manager,No
1013,IT,Senior Engineer,Female,53,Bachelor,1,Hyderabad,Permanent,2024-04-18 23:13:23,2023,979424,158966,3,9,9,50,19,Married,No,Mid,No
1014,Marketing,Director,Female,59,Bachelor,6,Delhi,Permanent,2017-02-27 02:43:15,2021,1083185,66073,2,14,15,25,27,Married,No,Senior,No
1015,Sales,Executive,Male,29,Bachelor,12,Pune,Contract,2021-01-01 10:00:12,2023,1529229,65693,1,1,6,32,7,Single,Yes,Senior,No
1016,Operations,Senior Engineer,Male,29,MBA,14,Mumbai,Permanent,2023-03-22 09:44:11,2019,1468964,202538,3,2,26,25,34,Married,No,Manager,Yes
1017,Finance,Executive,Female,27,Master,2,Bangalore,Contract,2015-02-26 11:02:34,2020,1472058,63095,4,5,20,36,49,Single,No,Manager,No
1018,Sales,Director,Female,35,Master,20,Pune,Permanent,2019-03-27 13:02:52,2020,1095063,182246,5,9,8,29,21,Single,Yes,Junior,No
1019,Sales,Manager,Female,53,MBA,19,Mumbai,Permanent,2022-11-05 14:01:13,2023,1603512,142388,1,5,9,30,62,Single,No,Mid,No
1020,IT,Director,Male,56,Bachelor,4,Mumbai,Permanent,2024-04-15 23:23:04,2019,1435964,260787,1,7,11,32,62,Single,No,Junior,No
1021,Sales,Manager,Male,31,Bachelor,7,Mumbai,Contract,2019-09-11 12:14:40,2023,1997662,223508,3,4,10,10,61,Married,No,Junior,Yes
1022,Operations,Director,Female,24,PhD,0,Pune,Permanent,2018-08-24 22:05:24,2022,1942907,134441,3,4,28,52,11,Married,No,Senior,No
1023,Operations,Senior Engineer,Female,33,Diploma,7,Bangalore,Contract,2022-09-30 18:17:05,2020,1792305,120782,3,6,26,40,43,Married,No,Mid,No
1024,HR,Associate,Male,52,Master,17,Bangalore,Contract,2019-08-17 04:47:04,2020,953302,278019,4,9,14,4,62,Single,Yes,Junior,Yes
1025,Operations,Senior Engineer,Male,50,Master,19,Mumbai,Permanent,2016-10-04 18:40:17,2022,413076,259343,2,12,18,1,60,Single,Yes,Senior,No
1026,Operations,Executive,Male,26,Master,15,Pune,Contract,2022-12-08 14:59:25,2019,1971871,128263,3,13,12,12,19,Single,Yes,Manager,No
1027,IT,Senior Engineer,Male,46,Diploma,17,Mumbai,Permanent,2017-08-10 22:32:50,2020,1021558,149401,2,14,18,17,48,Married,No,Junior,No
1028,Operations,Analyst,Female,52,PhD,19,Hyderabad,Contract,2024-08-03 15:35:56,2024,1193850,116643,2,4,18,25,16,Married,No,Manager,No
1029,HR,Executive,Male,42,Diploma,11,Bangalore,Permanent,2018-09-04 01:38:49,2024,1420368,181558,1,14,24,24,12,Married,Yes,Mid,Yes
1030,Finance,Director,Male,41,Bachelor,12,Delhi,Contract,2019-10-02 02:12:10,2024,721648,169712,5,8,27,43,45,Single,No,Junior,No
1031,IT,Executive,Female,43,Bachelor,12,Mumbai,Contract,2021-06-04 00:57:14,2021,1356943,212527,5,5,7,13,38,Single,No,Manager,No
1032,Finance,Associate,Male,25,Master,9,Hyderabad,Permanent,2017-11-08 02:04:48,2021,1058961,56136,4,6,5,4,50,Married,Yes,Manager,No
1033,IT,Manager,Male,34,MBA,6,Bangalore,Permanent,2015-12-18 07:02:04,2019,1243015,76539,4,11,13,58,33,Single,No,Mid,No
1034,Marketing,Director,Male,41,Master,13,Pune,Permanent,2019-11-07 00:11:32,2022,1095005,232736,5,7,13,55,20,Single,No,Senior,No
1035,Sales,Executive,Female,34,MBA,15,Bangalore,Permanent,2017-03-01 03:45:39,2023,1888446,88363,5,12,26,41,9,Married,No,Senior,No
1036,Marketing,Director,Male,38,Diploma,14,Pune,Contract,2017-11-05 09:40:22,2019,1485026,209668,1,4,6,51,9,Single,No,Junior,No
1037,Operations,Director,Female,57,Bachelor,11,Pune,Contract,2023-08-20 14:40:45,2023,1151728,101526,1,13,20,1,34,Single,No,Manager,No
1038,Finance,Director,Female,54,MBA,8,Mumbai,Contract,2019-02-14 21:13:59,2019,627985,213201,5,10,12,3,54,Married,No,Senior,No
1039,Operations,Manager,Male,22,Diploma,7,Mumbai,Contract,2019-05-05 00:02:35,2021,1894745,138209,3,3,10,11,9,Single,No,Junior,Yes
1040,Sales,Senior Engineer,Male,36,Bachelor,17,Bangalore,Permanent,2017-10-23 03:30:05,2024,1156665,262723,3,14,27,10,17,Single,No,Manager,No
1041,IT,Director,Male,34,MBA,17,Hyderabad,Contract,2018-04-03 19:32:52,2022,889573,106437,1,11,17,3,53,Single,No,Junior,No
1042,Sales,Analyst,Male,38,Master,12,Bangalore,Permanent,2021-04-08 03:42:28,2021,1408123,167349,2,14,5,42,54,Single,Yes,Mid,No
1043,HR,Associate,Female,45,Master,17,Delhi,Contract,2021-07-11 06:26:58,2022,962582,152715,5,7,23,8,18,Married,No,Junior,No
1044,Sales,Manager,Male,29,Master,14,Pune,Permanent,2023-02-13 07:33:03,2023,1356509,85555,4,11,19,9,50,Married,No,Mid,Yes
1045,HR,Executive,Male,48,Diploma,3,Pune,Permanent,2023-08-05 00:57:43,2019,1694105,118979,3,9,5,26,38,Single,Yes,Manager,No
1046,Sales,Manager,Male,44,Master,16,Mumbai,Permanent,2016-03-01 23:28:12,2020,1065127,73629,2,8,14,5,75,Married,No,Manager,No
1047,HR,Executive,Female,29,PhD,4,Hyderabad,Permanent,2015-10-14 20:40:15,2020,1971570,135296,3,0,5,14,51,Married,Yes,Manager,No
1048,Finance,Manager,Male,29,Bachelor,15,Mumbai,Permanent,2021-07-04 03:16:18,2022,771653,265821,2,2,16,41,64,Married,No,Junior,No
1049,Operations,Executive,Male,47,Diploma,8,Delhi,Contract,2022-05-24 09:34:56,2024,1331830,291601,5,11,15,30,78,Single,Yes,Manager,No
1050,Operations,Director,Female,34,Master,9,Bangalore,Permanent,2024-01-19 09:43:36,2024,1171022,210701,5,3,21,21,15,Single,Yes,Manager,No
1051,Marketing,Senior Engineer,Female,58,Bachelor,17,Bangalore,Contract,2019-06-23 17:15:10,2022,1717119,122020,5,12,8,52,54,Married,No,Mid,No
1052,Operations,Executive,Male,49,MBA,16,Hyderabad,Contract,2020-10-03 19:30:48,2021,621289,254618,1,6,27,5,8,Married,No,Manager,No
1053,IT,Executive,Male,46,Master,17,Mumbai,Permanent,2022-08-25 10:36:09,2020,474682,188862,2,5,11,32,45,Married,Yes,Manager,No
1054,Sales,Analyst,Male,37,Bachelor,6,Mumbai,Contract,2021-12-17 06:31:44,2021,1668240,185493,4,9,16,28,63,Married,No,Manager,No
1055,Marketing,Executive,Male,23,PhD,3,Delhi,Contract,2021-05-22 14:14:15,2023,1877408,269029,4,9,17,20,64,Single,Yes,Senior,No
1056,IT,Analyst,Male,39,MBA,4,Bangalore,Contract,2015-01-03 15:01:24,2020,1308358,233273,5,10,9,59,66,Married,No,Manager,No
1057,IT,Associate,Female,38,PhD,15,Mumbai,Permanent,2023-04-12 21:07:52,2023,1141244,82325,4,0,10,53,29,Single,No,Junior,No
1058,HR,Director,Female,51,Bachelor,2,Hyderabad,Permanent,2023-09-27 20:02:32,2019,1551258,230694,3,3,6,55,37,Single,Yes,Mid,No
1059,Operations,Analyst,Male,34,PhD,17,Bangalore,Permanent,2018-12-11 16:30:38,2021,1531148,282051,2,5,25,51,23,Single,No,Manager,No
1060,Finance,Senior Engineer,Male,53,Bachelor,20,Delhi,Permanent,2017-02-16 15:10:27,2022,1257122,250611,2,2,11,29,61,Single,Yes,Junior,No
1061,Finance,Director,Female,50,Bachelor,13,Hyderabad,Contract,2022-06-07 00:37:18,2020,1729810,270520,2,14,18,20,19,Single,Yes,Mid,No
1062,Marketing,Analyst,Male,51,PhD,14,Pune,Contract,2023-01-04 21:16:35,2021,1565630,33149,3,1,29,35,45,Single,No,Mid,No
1063,Finance,Director,Male,39,Bachelor,16,Delhi,Contract,2023-02-20 02:29:47,2022,1835871,181466,1,1,26,54,73,Single,No,Junior,Yes
1064,Sales,Director,Male,34,Master,0,Hyderabad,Contract,2020-02-21 16:20:13,2019,1274090,165468,3,9,18,57,64,Married,No,Junior,Yes
1065,Finance,Director,Male,42,Bachelor,20,Mumbai,Contract,2018-10-26 00:07:11,2020,1766581,198270,2,11,14,21,26,Single,No,Senior,No
1066,Marketing,Associate,Male,51,Diploma,16,Pune,Contract,2022-04-15 20:27:46,2023,694833,132168,2,11,8,45,47,Married,No,Senior,No
1067,Finance,Senior Engineer,Female,42,Bachelor,10,Delhi,Permanent,2015-10-05 16:09:17,2019,559711,129813,2,3,7,19,36,Married,No,Manager,No
1068,Sales,Manager,Male,38,Diploma,16,Mumbai,Contract,2024-08-08 15:01:52,2024,925122,276960,4,12,29,21,17,Married,No,Senior,No
1069,HR,Manager,Male,40,Bachelor,13,Pune,Contract,2020-03-14 02:24:09,2022,1482981,154266,1,0,27,51,42,Married,No,Junior,No
1070,Marketing,Analyst,Male,36,Bachelor,19,Bangalore,Contract,2024-08-12 00:29:18,2020,340002,286933,3,14,18,59,30,Married,No,Senior,No
1071,HR,Director,Female,30,PhD,18,Mumbai,Permanent,2015-04-02 14:13:34,2020,555549,260014,2,9,10,39,9,Single,No,Mid,No
1072,HR,Analyst,Female,31,Master,20,Hyderabad,Contract,2024-03-31 04:08:38,2019,1281124,212206,5,1,27,10,53,Single,No,Junior,No
1073,HR,Associate,Female,52,Master,6,Delhi,Contract,2015-02-22 11:10:27,2020,782843,281041,1,12,19,46,9,Married,No,Manager,No
1074,IT,Associate,Female,44,MBA,12,Pune,Permanent,2015-01-11 10:18:31,2022,693727,221958,5,9,12,30,75,Married,No,Mid,No
1075,Operations,Executive,Male,51,PhD,17,Mumbai,Contract,2016-08-30 00:18:21,2019,674994,176049,1,14,9,50,52,Married,No,Mid,No
1076,IT,Associate,Female,54,PhD,13,Bangalore,Permanent,2022-11-15 13:13:38,2023,993210,121967,2,1,7,39,22,Single,No,Mid,No
1077,Operations,Executive,Male,30,Master,0,Delhi,Permanent,2018-12-30 17:08:00,2019,945836,268719,1,3,7,12,10,Married,No,Junior,No
1078,HR,Senior Engineer,Male,22,PhD,6,Delhi,Contract,2020-01-12 15:34:05,2019,1823964,178621,1,3,17,17,70,Single,No,Junior,No
1079,Marketing,Analyst,Female,56,Master,7,Mumbai,Contract,2015-02-25 15:51:13,2023,1380362,32342,2,0,6,21,46,Single,No,Manager,No
1080,Operations,Senior Engineer,Female,32,PhD,17,Bangalore,Permanent,2023-06-07 16:08:29,2024,1816148,227586,5,6,28,55,56,Married,No,Senior,No
1081,Sales,Associate,Female,55,Bachelor,8,Pune,Contract,2022-01-19 07:48:37,2022,598388,203321,5,6,5,16,15,Single,No,Senior,No
1082,Sales,Senior Engineer,Female,37,Master,0,Mumbai,Contract,2020-09-14 04:26:58,2024,1415837,258788,4,9,16,37,30,Single,No,Senior,No
1083,Finance,Senior Engineer,Female,30,Master,16,Pune,Permanent,2015-01-19 18:11:46,2024,1629197,290977,5,10,12,24,25,Single,No,Senior,No
1084,Operations,Senior Engineer,Male,53,Diploma,18,Delhi,Permanent,2019-08-14 01:26:28,2024,1001893,250099,5,9,23,31,70,Married,No,Mid,No
1085,Marketing,Associate,Female,36,PhD,5,Pune,Contract,2022-06-20 10:46:33,2021,570640,21299,1,9,13,14,44,Married,Yes,Junior,Yes
1086,IT,Director,Female,33,PhD,2,Bangalore,Permanent,2024-02-13 03:54:16,2024,1469098,269240,4,0,18,12,60,Married,Yes,Senior,No
1087,HR,Senior Engineer,Female,54,Master,4,Hyderabad,Contract,2021-04-14 21:58:56,2021,705486,183992,2,10,22,57,55,Married,No,Mid,No
1088,Finance,Executive,Male,35,Bachelor,1,Bangalore,Contract,2023-10-03 07:49:32,2023,1031368,193453,2,7,14,25,24,Married,No,Junior,No
1089,Sales,Associate,Female,29,Bachelor,19,Pune,Contract,2015-07-07 07:02:23,2022,582868,277510,3,9,13,49,61,Married,No,Junior,No
1090,IT,Senior Engineer,Male,29,Bachelor,3,Mumbai,Contract,2018-09-22 14:19:14,2024,592560,141035,4,13,10,10,9,Married,Yes,Junior,No
1091,IT,Director,Female,48,PhD,9,Delhi,Permanent,2015-11-14 00:34:58,2020,1908439,193167,1,13,5,12,18,Married,No,Mid,No
1092,HR,Associate,Female,33,Diploma,9,Hyderabad,Contract,2018-03-12 03:42:23,2023,774406,135637,3,6,9,32,28,Single,No,Senior,No
1093,Operations,Manager,Male,22,Master,20,Mumbai,Permanent,2024-04-10 20:43:17,2021,1949478,281046,3,6,14,49,72,Married,No,Junior,No
1094,Sales,Director,Female,32,MBA,10,Mumbai,Contract,2020-01-07 17:29:59,2022,1442142,45532,2,10,29,36,56,Single,No,Mid,No
1095,Marketing,Executive,Male,52,Diploma,15,Bangalore,Contract,2019-11-15 09:01:06,2019,1600637,128197,5,5,17,37,52,Single,No,Junior,No
